Timestamp,Pressure (PSI),Flow Rate (bbl/h),Temperature (F),Wear Factor (%),Valve Status,Pump Speed (RPM),Vibration Level (mm/s),Corrosion Level (%),Leak Detected,Oil Quality,Pressure Loss (PSI),Pump Efficiency (%),Humidity (%),Ambient Temperature (F),Distance from Source (km),Last Maintenance,Pressure Regulator Status,Flow Control Valve (%),Oil Density (g/cm³),Oil Viscosity (cP),Pipeline Altitude (m),Pipeline Diameter (m),Sand Content (ppm),Pipeline Coating Condition (%),Oil Sulfur Content (%),Scheduled Maintenance,Anomaly
2023-12-03 02:31:36.333851,827.2,464.96,127.12,39.6,closed,1871.01,2.63,19.8,0,Heavy,5.95,83.77,62.28,63.08,39.6,2023-06-28 15:01:36,inactive,76.31,0.931,20.94,586.16,0.99,4.02,60.4,1.66,0,0
2023-12-03 03:01:36.333851,778.28,415.22,119.54,39.61,open,1873.61,2.53,19.81,0,Medium,4.34,93.28,51.31,55.56,40.36,2023-06-28 15:01:36,inactive,82.48,0.867,24.32,472.22,0.96,4.81,60.39,2.32,0,0
2023-12-03 03:31:36.333851,783.43,428.19,80.01,39.62,closed,1973.29,2.96,19.81,0,Heavy,6.91,95.02,40.5,73.65,51.42,2023-06-28 15:01:36,active,75.77,0.802,15.8,466.69,0.93,2.3,60.38,0.8,0,0
2023-12-03 04:01:36.333851,778.64,348.32,126.85,39.63,open,1740.14,3.13,19.82,0,Light,5.03,87.35,63.96,69.73,44.87,2023-06-28 15:01:36,inactive,75.09,0.82,18.16,440.72,1.06,5.86,60.37,1.81,0,0
2023-12-03 04:31:36.333851,789.64,465.66,83.8,39.64,open,1839.38,2.9,19.82,0,Medium,4.59,99.87,56.39,80.53,78.03,2023-06-28 15:01:36,active,66.93,0.808,21.8,556.01,1.16,4.98,60.36,2.33,0,0
2023-12-03 05:01:36.333851,769.19,514.35,102.21,39.65,open,1938.68,3.36,19.83,0,Light,2.31,89.55,44.06,79.57,51.43,2023-06-28 15:01:36,inactive,88.48,0.829,13.07,501.56,0.95,5.32,60.35,1.74,0,0
2023-12-03 05:31:36.333851,825.56,479.64,108.89,39.66,closed,1918.63,2.43,19.83,0,Medium,6.03,90.61,39.21,70.36,64.49,2023-06-28 15:01:36,inactive,76.85,0.983,28.02,484.36,1.01,3.56,60.34,2.83,0,0
2023-12-03 06:01:36.333851,806.5,498.55,92.47,39.67,closed,1779.04,2.9,19.84,0,Light,5.26,88.75,56.68,67.79,49.96,2023-06-28 15:01:36,inactive,84.17,0.945,12.17,452.29,1.0,5.91,60.33,1.89,0,0
2023-12-03 06:31:36.333851,794.31,310.89,85.99,39.68,closed,1710.66,1.97,19.84,0,Light,7.13,89.13,49.63,71.74,45.36,2023-06-28 15:01:36,inactive,91.73,0.963,12.48,480.22,0.9,5.6,60.32,1.93,0,0
2023-12-03 07:01:36.333851,780.32,538.37,118.04,39.69,closed,1663.26,3.04,19.85,0,Light,0.34,91.16,42.05,59.37,43.22,2023-06-28 15:01:36,inactive,85.31,0.917,11.68,500.72,0.99,3.05,60.31,1.46,0,0
2023-12-03 07:31:36.333851,787.24,353.18,129.43,39.7,closed,1694.52,2.65,19.85,0,Medium,3.04,89.95,55.5,76.26,54.78,2023-06-28 15:01:36,inactive,100.17,0.879,27.12,583.81,1.08,5.42,60.3,2.03,0,0
2023-12-03 08:01:36.333851,812.9,504.15,104.3,39.71,open,1725.61,2.8,19.86,0,Medium,6.59,98.03,55.52,80.0,28.87,2023-06-28 15:01:36,active,82.73,0.85,26.29,523.99,1.06,3.89,60.29,1.26,0,0
2023-12-03 08:31:36.333851,818.98,437.98,99.08,39.72,closed,1855.52,3.38,19.86,0,Medium,5.55,94.18,56.72,84.81,56.47,2023-06-28 15:01:36,active,91.55,0.929,23.16,441.04,0.91,5.87,60.28,1.58,0,0
2023-12-03 09:01:36.333851,810.4,304.97,92.55,39.73,closed,1642.0,3.1,19.87,0,Light,2.21,98.88,37.01,76.47,34.98,2023-06-28 15:01:36,active,86.89,0.942,20.76,485.13,1.03,6.11,60.27,1.92,1,0
2023-12-03 09:31:36.333851,813.42,376.36,118.41,39.74,open,1630.58,2.24,19.87,0,Light,0.7,92.93,36.48,78.81,53.03,2023-06-28 15:01:36,active,85.41,0.869,19.13,400.5,0.82,4.26,60.26,1.5,0,0
2023-12-03 10:01:36.333851,804.2,391.62,131.9,39.75,open,1695.97,2.65,19.88,0,Heavy,5.16,81.33,59.42,54.24,59.19,2023-06-28 15:01:36,inactive,63.58,0.947,17.18,464.59,0.89,5.02,60.25,2.3,0,0
2023-12-03 10:31:36.333851,801.98,410.91,127.74,39.76,open,1853.79,2.55,19.88,0,Heavy,6.33,94.01,41.39,58.48,62.19,2023-06-28 15:01:36,active,76.47,0.894,24.24,420.06,0.83,7.08,60.24,2.86,1,0
2023-12-03 11:01:36.333851,757.61,409.25,79.55,39.77,closed,1787.56,3.82,19.89,0,Light,3.38,105.82,53.23,73.6,46.74,2023-06-28 15:01:36,inactive,85.62,0.899,24.34,526.85,1.01,5.31,60.23,1.44,0,0
2023-12-03 11:31:36.333851,832.77,382.76,80.97,39.78,open,1750.64,3.05,19.89,0,Light,4.99,85.93,48.3,49.22,43.13,2023-06-28 15:01:36,inactive,80.1,0.882,25.71,530.95,0.96,4.02,60.22,2.57,0,0
2023-12-03 12:01:36.333851,786.17,354.67,128.7,39.79,closed,1801.05,3.03,19.9,0,Heavy,4.42,92.79,42.64,71.03,53.23,2023-06-28 15:01:36,inactive,83.77,0.935,21.85,498.37,0.91,4.77,60.21,1.16,0,0
2023-12-03 12:31:36.333851,808.32,330.29,92.07,39.8,open,1800.95,2.95,19.9,0,Medium,3.97,86.05,38.89,81.85,51.36,2023-06-28 15:01:36,inactive,63.31,0.836,10.92,430.45,1.02,3.52,60.2,1.46,1,0
2023-12-03 13:01:36.333851,803.89,444.26,93.65,39.81,open,1758.62,3.9,19.91,0,Heavy,1.37,95.59,59.94,74.15,64.69,2023-06-28 15:01:36,inactive,91.49,0.933,19.04,499.41,0.96,4.15,60.19,1.72,0,0
2023-12-03 13:31:36.333851,831.46,408.09,87.61,39.82,open,1772.59,3.04,19.91,0,Heavy,1.73,86.87,43.45,70.31,62.63,2023-06-28 15:01:36,inactive,61.5,0.869,23.91,563.54,1.01,1.36,60.18,1.51,1,0
2023-12-03 14:01:36.333851,783.49,377.65,105.04,39.83,closed,1808.89,2.59,19.92,0,Light,4.49,92.04,51.16,69.08,50.7,2023-06-28 15:01:36,active,100.9,0.946,23.82,549.61,0.94,6.99,60.17,1.2,0,0
2023-12-03 14:31:36.333851,848.14,377.47,94.27,39.84,closed,1811.93,2.66,19.92,1,Heavy,3.0,90.76,57.42,54.97,57.6,2023-06-28 15:01:36,inactive,74.43,0.858,17.02,422.12,0.93,5.07,60.16,1.0,0,0
2023-12-03 15:01:36.333851,802.56,444.12,103.64,39.85,closed,1893.48,2.99,19.93,0,Heavy,2.18,88.77,52.37,84.69,39.76,2023-06-28 15:01:36,active,83.58,0.916,18.46,461.94,0.84,5.21,60.15,2.5,0,0
2023-12-03 15:31:36.333851,833.33,329.68,115.36,39.86,open,1892.27,2.83,19.93,0,Heavy,9.26,86.58,71.96,69.67,59.28,2023-06-28 15:01:36,inactive,68.75,0.849,19.04,536.05,0.88,4.53,60.14,2.95,0,0
2023-12-03 16:01:36.333851,835.24,316.47,94.24,39.87,closed,1721.26,2.66,19.94,0,Light,3.86,91.56,58.6,54.64,45.86,2023-06-28 15:01:36,inactive,80.97,0.857,23.08,581.92,1.13,6.75,60.13,2.0,0,0
2023-12-03 16:31:36.333851,843.04,409.96,100.38,39.88,open,1835.22,2.56,19.94,0,Light,1.43,87.75,41.45,73.99,61.45,2023-06-28 15:01:36,inactive,81.71,0.851,26.0,425.22,1.02,6.31,60.12,1.49,0,0
2023-12-03 17:01:36.333851,786.71,430.05,104.69,39.89,open,1745.75,3.32,19.95,0,Light,5.39,87.4,46.79,73.96,43.27,2023-06-28 15:01:36,inactive,60.78,0.771,24.85,548.37,1.18,4.63,60.11,2.37,0,0
2023-12-03 17:31:36.333851,824.88,466.39,121.74,39.9,closed,1936.43,2.54,19.95,0,Heavy,3.37,76.57,57.58,76.45,53.4,2023-06-28 15:01:36,active,77.25,0.948,22.97,516.68,0.89,4.68,60.1,1.26,0,0
2023-12-03 18:01:36.333851,826.79,343.34,118.31,39.91,open,1620.61,3.99,19.96,0,Light,6.19,79.2,47.51,79.47,57.04,2023-06-28 15:01:36,active,87.13,0.891,19.38,542.13,0.9,5.15,60.09,2.0,0,0
2023-12-03 18:31:36.333851,867.2,330.43,110.26,39.92,closed,1752.29,2.39,19.96,0,Heavy,4.51,93.48,38.84,71.27,52.98,2023-06-28 15:01:36,active,86.87,0.796,14.8,488.21,0.73,4.46,60.08,1.91,0,0
2023-12-03 19:01:36.333851,829.79,371.72,96.55,39.93,open,1652.37,3.04,19.97,0,Heavy,4.17,94.31,52.82,83.32,45.27,2023-06-28 15:01:36,inactive,95.18,0.927,23.75,447.27,1.03,3.38,60.07,2.24,0,0
2023-12-03 19:31:36.333851,779.35,444.14,110.11,39.94,open,1692.14,3.63,19.97,0,Medium,6.67,84.96,77.49,78.9,49.64,2023-06-28 15:01:36,inactive,74.36,0.901,27.03,434.51,1.1,3.06,60.06,2.13,0,0
2023-12-03 20:01:36.333851,845.9,344.13,118.32,39.95,open,1967.94,3.81,19.98,0,Light,5.92,90.63,41.5,57.29,54.33,2023-06-28 15:01:36,active,82.27,0.938,22.15,406.77,0.94,4.98,60.05,1.44,0,0
2023-12-03 20:31:36.333851,821.63,432.42,102.5,39.96,open,1993.61,2.47,19.98,0,Heavy,6.18,87.98,53.26,73.22,53.55,2023-06-28 15:01:36,active,71.13,0.826,22.5,447.75,0.89,6.08,60.04,1.52,1,0
2023-12-03 21:01:36.333851,802.13,330.57,122.19,39.97,closed,1745.58,2.93,19.99,0,Heavy,8.36,83.71,39.65,67.21,44.74,2023-06-28 15:01:36,inactive,86.69,0.9,21.58,513.44,0.98,5.96,60.03,2.33,0,0
2023-12-03 21:31:36.333851,812.56,315.03,91.71,39.98,closed,1693.49,3.69,19.99,0,Medium,8.42,90.27,52.11,65.39,49.56,2023-06-28 15:01:36,inactive,82.81,0.948,20.27,476.95,1.15,5.21,60.02,2.19,0,0
2023-12-03 22:01:36.333851,789.23,400.01,91.33,39.99,open,1700.87,2.87,20.0,0,Medium,1.84,98.73,58.14,61.0,40.4,2023-06-28 15:01:36,inactive,74.02,0.915,13.1,465.03,0.98,6.24,60.01,2.43,0,0
2023-12-03 22:31:36.333851,850.37,398.58,87.51,40.0,closed,1843.92,2.73,20.0,0,Medium,5.0,82.84,53.57,67.99,64.89,2023-06-28 15:01:36,active,86.7,0.971,23.54,510.91,1.16,4.66,60.0,2.39,0,0
2023-12-03 23:01:36.333851,794.74,341.52,97.66,40.01,closed,1744.27,3.22,20.01,0,Light,5.99,89.44,42.46,84.83,45.63,2023-06-28 15:01:36,inactive,71.95,0.938,25.38,541.57,1.07,3.75,59.99,1.65,0,0
2023-12-03 23:31:36.333851,842.65,369.51,119.43,40.02,open,1875.54,2.45,20.01,0,Light,5.7,87.67,46.49,68.82,42.97,2023-06-28 15:01:36,inactive,92.41,0.994,38.42,478.74,1.09,4.52,59.98,1.07,0,0
2023-12-04 00:01:36.333851,841.18,409.25,79.28,40.03,open,1789.01,2.97,20.02,0,Heavy,4.69,87.05,50.59,48.1,47.88,2023-06-28 15:01:36,inactive,88.25,0.933,25.31,418.84,1.06,5.95,59.97,2.11,0,0
2023-12-04 00:31:36.333851,798.17,377.11,126.98,40.04,closed,1739.3,2.65,20.02,0,Medium,7.06,85.53,54.22,81.73,59.15,2023-06-28 15:01:36,inactive,68.76,1.01,17.0,486.66,1.0,4.4,59.96,1.29,0,0
2023-12-04 01:01:36.333851,815.1,386.64,119.0,40.05,closed,1835.88,2.68,20.03,0,Medium,4.93,92.04,43.33,63.37,61.14,2023-06-28 15:01:36,inactive,93.43,0.923,21.7,509.08,1.23,6.13,59.95,3.68,1,0
2023-12-04 01:31:36.333851,795.97,369.7,100.53,40.06,closed,1648.72,3.16,20.03,0,Heavy,5.79,97.05,62.81,61.27,45.24,2023-06-28 15:01:36,inactive,94.29,0.811,20.06,534.37,0.96,5.31,59.94,2.16,0,0
2023-12-04 02:01:36.333851,774.01,468.11,111.74,40.07,open,1789.74,3.19,20.04,0,Medium,6.12,83.49,51.41,62.4,45.63,2023-06-28 15:01:36,inactive,92.72,0.828,18.29,546.03,1.05,5.2,59.93,1.59,1,0
2023-12-04 02:31:36.333851,846.54,527.6,103.87,40.08,closed,1839.1,2.95,20.04,0,Medium,2.93,89.48,51.32,72.07,35.09,2023-06-28 15:01:36,inactive,105.11,0.935,31.82,486.63,1.0,6.14,59.92,1.82,0,0
2023-12-04 03:01:36.333851,816.95,324.85,93.36,40.09,closed,1816.63,3.28,20.05,0,Light,3.12,92.98,51.66,88.15,48.21,2023-06-28 15:01:36,inactive,79.65,0.964,20.02,449.18,1.01,4.37,59.91,2.09,0,0
2023-12-04 03:31:36.333851,784.44,316.35,89.66,40.1,closed,1737.19,2.67,20.05,0,Medium,6.01,85.44,42.76,73.51,38.7,2023-06-28 15:01:36,inactive,88.65,0.903,20.89,490.15,0.96,6.33,59.9,2.32,0,0
2023-12-04 04:01:36.333851,781.98,368.11,117.42,40.11,open,1843.13,3.11,20.06,0,Heavy,6.6,89.94,60.92,64.68,48.48,2023-06-28 15:01:36,active,90.68,0.933,24.8,456.88,0.86,4.74,59.89,1.68,1,0
2023-12-04 04:31:36.333851,816.24,514.63,117.74,40.12,closed,1816.36,3.34,20.06,0,Medium,5.17,94.77,41.2,96.2,59.24,2023-06-28 15:01:36,inactive,74.27,0.899,15.01,504.84,1.02,3.88,59.88,2.44,0,0
2023-12-04 05:01:36.333851,853.75,311.42,103.35,40.13,open,1768.15,2.42,20.07,0,Light,5.1,82.9,44.74,79.1,67.23,2023-06-28 15:01:36,active,82.02,0.856,25.34,596.19,1.15,4.28,59.87,2.11,0,0
2023-12-04 05:31:36.333851,771.41,421.97,116.13,40.14,closed,1945.86,2.93,20.07,0,Light,4.12,82.65,38.26,70.63,58.32,2023-06-28 15:01:36,inactive,73.42,0.875,20.0,395.06,1.12,4.52,59.86,2.31,0,0
2023-12-04 06:01:36.333851,764.91,395.85,125.62,40.15,open,1793.03,3.34,20.08,0,Light,2.23,87.29,42.59,77.67,65.68,2023-06-28 15:01:36,inactive,79.22,0.941,13.63,391.57,1.12,3.91,59.85,2.59,0,0
2023-12-04 06:31:36.333851,817.45,439.49,95.18,40.16,open,1691.34,3.59,20.08,0,Heavy,-0.17,86.82,43.52,73.56,48.75,2023-06-28 15:01:36,active,75.47,0.908,17.04,495.1,1.05,5.72,59.84,2.11,0,0
2023-12-04 07:01:36.333851,804.73,358.43,115.32,40.17,closed,1762.71,2.8,20.09,0,Medium,2.85,86.32,49.49,70.26,48.07,2023-06-28 15:01:36,active,68.96,0.901,20.86,477.87,0.9,4.88,59.83,3.05,0,0
2023-12-04 07:31:36.333851,825.36,342.89,107.96,40.18,open,1701.73,4.42,20.09,0,Light,7.12,85.57,48.31,48.35,48.32,2023-06-28 15:01:36,active,74.29,0.933,18.54,489.81,1.2,5.25,59.82,2.23,0,0
2023-12-04 08:01:36.333851,829.9,329.63,88.56,40.19,closed,1971.79,3.26,20.1,0,Medium,6.15,97.33,58.07,71.01,45.0,2023-06-28 15:01:36,active,91.92,0.879,22.66,387.71,0.9,4.48,59.81,2.35,0,0
2023-12-04 08:31:36.333851,801.51,376.4,131.27,40.2,closed,1918.96,2.63,20.1,0,Heavy,3.53,86.98,59.85,87.76,49.0,2023-06-28 15:01:36,active,82.55,0.869,15.54,498.22,0.78,4.5,59.8,3.1,0,0
2023-12-04 09:01:36.333851,778.66,347.54,109.94,40.21,open,1679.16,3.07,20.11,0,Light,3.96,88.97,53.06,83.71,49.74,2023-06-28 15:01:36,active,52.75,0.927,20.44,536.75,1.07,5.03,59.79,2.7,0,0
2023-12-04 09:31:36.333851,809.56,439.29,93.74,40.22,closed,1704.34,2.99,20.11,0,Light,4.27,86.88,45.57,89.24,52.24,2023-06-28 15:01:36,active,77.7,0.96,19.22,484.77,0.96,6.64,59.78,1.83,0,0
2023-12-04 10:01:36.333851,803.2,416.84,108.5,40.23,open,1890.19,3.47,20.12,0,Heavy,1.44,83.43,59.61,63.48,48.75,2023-06-28 15:01:36,inactive,64.47,0.899,17.58,507.48,1.04,4.03,59.77,2.84,0,0
2023-12-04 10:31:36.333851,759.66,404.24,103.83,40.24,closed,1745.51,2.6,20.12,0,Heavy,4.66,94.57,43.46,68.47,49.22,2023-06-28 15:01:36,active,82.55,0.886,17.08,617.12,0.99,5.91,59.76,2.13,0,0
2023-12-04 11:01:36.333851,800.6,352.16,96.55,40.25,open,1927.36,2.6,20.13,0,Medium,5.85,82.21,66.68,67.37,35.52,2023-06-28 15:01:36,inactive,87.6,0.916,15.38,543.14,0.96,4.07,59.75,2.44,0,0
2023-12-04 11:31:36.333851,777.57,413.44,87.34,40.26,closed,1888.1,2.64,20.13,0,Light,3.06,94.38,50.56,70.09,40.2,2023-06-28 15:01:36,active,77.15,0.904,27.45,533.48,0.76,5.93,59.74,1.61,0,0
2023-12-04 12:01:36.333851,794.07,403.87,100.6,40.27,closed,2037.15,3.06,20.14,0,Heavy,2.77,94.03,67.75,73.23,43.31,2023-06-28 15:01:36,inactive,63.45,0.864,21.64,495.33,0.98,5.22,59.73,1.89,0,0
2023-12-04 12:31:36.333851,763.91,375.09,77.22,40.28,open,1681.0,3.3,20.14,0,Light,7.47,87.68,66.79,74.29,48.18,2023-06-28 15:01:36,active,90.57,0.923,18.15,383.08,1.03,3.84,59.72,2.46,0,0
2023-12-04 13:01:36.333851,814.16,408.18,105.37,40.29,open,1783.23,3.17,20.15,1,Heavy,6.57,88.88,67.66,72.49,58.07,2023-06-28 15:01:36,active,59.86,0.919,21.42,500.97,0.97,5.88,59.71,1.32,0,0
2023-12-04 13:31:36.333851,766.64,260.92,82.07,40.3,closed,1786.77,2.61,20.15,0,Heavy,3.28,92.91,67.74,64.21,62.73,2023-06-28 15:01:36,active,75.5,0.909,16.2,544.33,1.08,5.05,59.7,2.18,1,0
2023-12-04 14:01:36.333851,814.82,325.49,103.74,40.31,closed,1695.83,2.92,20.16,0,Light,6.95,72.64,57.3,56.22,75.25,2023-06-28 15:01:36,inactive,78.07,0.867,15.27,449.03,0.87,4.72,59.69,2.68,0,0
2023-12-04 14:31:36.333851,800.7,379.6,111.33,40.32,open,1937.07,3.12,20.16,0,Medium,2.83,94.73,58.43,85.3,38.59,2023-06-28 15:01:36,inactive,89.92,0.912,15.85,539.42,1.07,4.78,59.68,1.92,1,0
2023-12-04 15:01:36.333851,801.41,385.98,102.58,40.33,open,1851.4,3.13,20.17,0,Light,3.83,93.76,29.58,62.69,63.37,2023-06-28 15:01:36,active,68.98,0.845,16.67,495.89,0.82,4.17,59.67,2.02,0,0
2023-12-04 15:31:36.333851,866.33,223.44,106.71,40.34,open,1614.2,3.97,20.17,0,Medium,6.66,89.57,49.13,69.54,58.84,2023-06-28 15:01:36,inactive,55.38,0.951,26.86,517.64,1.17,3.88,59.66,2.73,0,0
2023-12-04 16:01:36.333851,820.46,415.3,91.0,40.35,open,1757.47,2.82,20.18,0,Heavy,7.11,83.86,68.55,63.21,52.29,2023-06-28 15:01:36,inactive,74.8,0.822,19.52,480.37,1.07,4.01,59.65,2.37,0,0
2023-12-04 16:31:36.333851,832.43,286.47,113.77,40.36,open,1869.79,3.04,20.18,0,Light,3.09,95.16,38.01,74.28,47.62,2023-06-28 15:01:36,active,94.76,0.94,21.18,532.43,1.14,2.52,59.64,1.35,0,0
2023-12-04 17:01:36.333851,772.3,460.08,76.81,40.37,closed,1599.78,3.08,20.19,0,Light,4.13,86.12,31.97,78.63,50.36,2023-06-28 15:01:36,inactive,104.74,0.939,23.18,478.91,0.99,3.75,59.63,1.79,0,0
2023-12-04 17:31:36.333851,865.41,432.68,108.83,40.38,open,1833.36,3.3,20.19,0,Heavy,0.99,77.13,50.06,95.47,56.25,2023-06-28 15:01:36,active,77.94,0.92,19.29,604.42,0.93,4.55,59.62,2.01,0,0
2023-12-04 18:01:36.333851,864.58,344.76,77.08,40.39,closed,1919.4,2.38,20.2,0,Heavy,7.89,103.18,45.51,69.85,50.39,2023-06-28 15:01:36,inactive,76.79,0.927,16.19,510.5,1.04,5.53,59.61,1.78,0,0
2023-12-04 18:31:36.333851,802.45,386.37,84.66,40.4,closed,1881.6,2.65,20.2,0,Medium,6.66,92.99,59.11,76.64,59.23,2023-06-28 15:01:36,inactive,85.01,0.94,29.14,462.13,0.82,5.43,59.6,2.16,0,0
2023-12-04 19:01:36.333851,810.68,369.07,112.81,40.41,open,1821.75,2.94,20.21,0,Light,-0.38,99.01,48.16,62.06,50.99,2023-06-28 15:01:36,active,74.73,0.894,22.97,545.46,0.91,5.01,59.59,1.44,0,0
2023-12-04 19:31:36.333851,797.71,380.82,125.57,40.42,open,1763.0,3.85,20.21,0,Medium,2.18,86.8,46.9,73.32,55.51,2023-06-28 15:01:36,active,75.99,0.877,20.57,478.68,1.09,5.72,59.58,2.66,0,0
2023-12-04 20:01:36.333851,719.12,333.75,98.46,40.43,open,1824.94,2.9,20.22,0,Medium,0.87,87.72,43.32,68.23,52.04,2023-06-28 15:01:36,active,83.37,0.92,15.77,519.33,0.96,5.05,59.57,1.65,0,0
2023-12-04 20:31:36.333851,851.25,364.84,108.79,40.44,open,1685.82,3.47,20.22,0,Medium,4.46,92.47,42.32,65.33,59.0,2023-06-28 15:01:36,active,63.76,0.899,22.4,557.39,0.83,4.41,59.56,2.02,1,0
2023-12-04 21:01:36.333851,774.18,410.35,116.44,40.45,open,1643.91,3.04,20.23,0,Medium,4.53,96.62,38.65,59.97,43.06,2023-06-28 15:01:36,active,73.06,0.909,13.33,412.17,1.04,4.39,59.55,2.19,0,0
2023-12-04 21:31:36.333851,778.17,407.57,79.9,40.46,closed,1866.75,2.27,20.23,0,Medium,5.56,94.85,44.08,66.91,40.43,2023-06-28 15:01:36,active,83.76,0.875,19.5,470.92,1.12,4.05,59.54,2.34,0,0
2023-12-04 22:01:36.333851,785.72,412.8,102.82,40.47,open,1931.89,3.19,20.24,0,Light,3.62,85.04,47.26,77.19,48.89,2023-06-28 15:01:36,active,80.96,0.963,16.82,590.87,0.99,4.59,59.53,1.94,0,0
2023-12-04 22:31:36.333851,770.33,357.01,118.21,40.48,open,1776.04,1.8,20.24,0,Heavy,6.47,96.75,50.68,66.83,28.96,2023-06-28 15:01:36,active,70.86,0.946,22.35,561.66,1.12,5.6,59.52,1.45,0,0
2023-12-04 23:01:36.333851,797.92,407.65,124.58,40.49,closed,1794.22,3.08,20.25,0,Heavy,1.17,89.28,37.19,58.6,49.82,2023-06-28 15:01:36,inactive,96.61,0.853,19.24,555.63,1.09,5.28,59.51,1.02,0,0
2023-12-04 23:31:36.333851,823.97,456.33,120.66,40.5,closed,1753.1,3.41,20.25,0,Heavy,3.59,90.12,50.5,81.82,57.39,2023-06-28 15:01:36,inactive,73.52,1.006,14.05,469.37,1.0,3.05,59.5,2.79,0,0
2023-12-05 00:01:36.333851,764.23,465.97,102.84,40.51,closed,1825.46,3.16,20.26,0,Heavy,6.35,90.3,31.12,60.88,52.61,2023-06-28 15:01:36,inactive,69.57,0.913,18.97,507.52,0.99,3.37,59.49,1.48,0,0
2023-12-05 00:31:36.333851,838.67,395.69,102.26,40.52,closed,1681.61,3.78,20.26,0,Heavy,8.88,95.1,55.02,59.44,51.69,2023-06-28 15:01:36,inactive,72.59,0.81,27.79,539.15,1.02,5.97,59.48,0.69,0,0
2023-12-05 01:01:36.333851,796.4,405.42,95.16,40.53,open,1677.17,3.32,20.27,0,Heavy,2.19,92.41,44.14,75.53,35.83,2023-06-28 15:01:36,inactive,99.28,0.9,17.6,524.71,0.79,4.86,59.47,1.66,0,0
2023-12-05 01:31:36.333851,777.41,414.56,83.39,40.54,open,1802.29,3.93,20.27,0,Heavy,4.39,94.29,62.43,79.12,58.76,2023-06-28 15:01:36,active,108.84,0.831,12.27,419.52,0.99,3.74,59.46,2.07,1,0
2023-12-05 02:01:36.333851,794.88,397.65,120.07,40.55,closed,1561.71,2.16,20.28,0,Light,7.58,90.75,54.5,64.94,71.32,2023-06-28 15:01:36,active,84.67,0.926,20.33,588.93,0.99,4.72,59.45,2.44,0,0
2023-12-05 02:31:36.333851,816.75,362.36,107.0,40.56,open,1839.29,2.96,20.28,0,Medium,4.54,84.23,45.62,70.56,57.16,2023-06-28 15:01:36,active,69.47,0.862,23.66,435.68,1.05,5.43,59.44,2.18,0,0
2023-12-05 03:01:36.333851,809.97,385.29,102.97,40.57,closed,1895.21,2.83,20.29,0,Heavy,5.61,92.68,47.33,63.4,29.61,2023-06-28 15:01:36,inactive,68.34,0.934,23.51,466.19,1.2,7.04,59.43,1.61,0,0
2023-12-05 03:31:36.333851,800.65,438.18,99.65,40.58,open,1795.53,3.14,20.29,0,Heavy,5.46,92.93,51.67,71.89,64.05,2023-06-28 15:01:36,inactive,102.4,0.938,17.87,429.94,0.83,3.36,59.42,1.82,0,0
2023-12-05 04:01:36.333851,813.09,451.14,91.71,40.59,closed,1767.37,3.68,20.3,0,Medium,7.52,91.47,69.99,83.69,34.33,2023-06-28 15:01:36,inactive,91.73,0.836,23.96,515.34,1.08,2.29,59.41,2.29,0,0
2023-12-05 04:31:36.333851,821.35,396.09,80.76,40.6,open,1846.84,2.06,20.3,0,Heavy,8.85,88.05,49.17,70.73,65.94,2023-06-28 15:01:36,inactive,74.35,0.916,29.26,501.77,1.1,4.07,59.4,1.96,0,0
2023-12-05 05:01:36.333851,800.37,440.4,91.28,40.61,open,1752.89,2.96,20.31,1,Heavy,5.89,93.99,49.89,80.07,37.84,2023-06-28 15:01:36,active,62.82,0.92,21.1,428.65,1.15,6.78,59.39,1.8,0,0
2023-12-05 05:31:36.333851,877.3,299.0,103.67,40.62,closed,1695.61,3.77,20.31,0,Medium,3.72,91.29,69.59,73.46,44.35,2023-06-28 15:01:36,active,73.87,0.912,20.94,568.21,1.06,6.37,59.38,1.69,0,0
2023-12-05 06:01:36.333851,825.63,427.57,81.45,40.63,closed,1821.52,2.77,20.32,0,Medium,4.64,90.81,47.41,70.74,63.07,2023-06-28 15:01:36,active,71.37,0.965,19.06,411.21,1.23,5.62,59.37,2.07,1,0
2023-12-05 06:31:36.333851,815.07,375.87,131.87,40.64,open,1569.36,3.62,20.32,0,Heavy,5.79,94.05,47.57,75.84,56.37,2023-06-28 15:01:36,inactive,87.47,0.946,27.56,531.95,1.03,5.9,59.36,2.4,0,0
2023-12-05 07:01:36.333851,798.54,386.39,103.72,40.65,open,1833.76,2.93,20.33,0,Heavy,4.33,93.19,48.33,64.53,39.87,2023-06-28 15:01:36,active,83.56,0.844,22.59,568.11,1.1,4.87,59.35,2.22,0,0
2023-12-05 07:31:36.333851,851.97,444.44,107.23,40.66,closed,1705.39,4.42,20.33,0,Light,3.91,88.22,59.39,46.82,47.84,2023-06-28 15:01:36,inactive,78.38,0.886,20.94,488.45,1.16,5.06,59.34,1.96,0,0
2023-12-05 08:01:36.333851,750.98,359.41,129.37,40.67,open,1700.5,3.53,20.34,0,Heavy,3.93,93.48,47.8,65.8,47.54,2023-06-28 15:01:36,active,101.45,0.915,21.77,474.76,0.97,4.78,59.33,1.45,0,0
2023-12-05 08:31:36.333851,807.38,408.27,69.72,40.68,closed,1641.7,2.51,20.34,0,Heavy,8.13,85.25,74.07,49.65,48.55,2023-06-28 15:01:36,inactive,76.43,0.944,16.4,524.78,1.11,5.61,59.32,1.54,1,0
